Participant_Number,Trial_Number,Condition,FC,Target_Contrast,Correct_Response,Reaction_Time
4,56,Together,0.1,0.031622776601683784,1,0.3114152440000453
4,57,Together,0.1,0.02511886431509579,1,0.4000147319999314
4,58,Together,0.1,0.01995262314968879,0,0.5282899090000228
4,59,Together,0.1,0.025118864315095794,1,0.3843223310000212
4,60,Together,0.1,0.01995262314968879,1,0.3172091699999555
4,61,Together,0.1,0.015848931924611127,0,0.3337834370000792
4,62,Together,0.1,0.01995262314968879,0,0.3630640929999345
4,63,Together,0.1,0.025118864315095794,1,0.3466786559999946
4,64,Together,0.1,0.01995262314968879,1,0.33756416699998226
4,65,Together,0.1,0.015848931924611127,0,0.4500929730000962
4,66,Together,0.1,0.01995262314968879,0,0.47359707999999046
4,67,Together,0.1,0.025118864315095794,0,0.3936271669999769
4,68,Together,0.1,0.031622776601683784,1,0.34567485399998077
4,69,Together,0.1,0.02511886431509579,1,0.2995902899999692
4,70,Together,0.1,0.01995262314968879,1,0.3243452099999331
4,71,Together,0.1,0.015848931924611127,1,0.24418924199994763
4,72,Together,0.1,0.012589254117941666,0,0.3624097689998962
4,73,Together,0.1,0.015848931924611127,1,0.21083266400000866
4,74,Together,0.1,0.012589254117941666,0,0.38461672299990823
4,75,Together,0.1,0.015848931924611127,1,0.34458176900000126
4,76,Together_null,0.1,0.03981071705534971,1,0.4723114569999325
4,77,Together,0.1,0.012589254117941666,1,0.5175114219999841
4,78,Together,0.1,0.009999999999999995,1,0.48563695999996526
4,79,Together,0.1,0.00794328234724281,0,0.38857579599994096
4,80,Together,0.1,0.009999999999999995,0,0.3348252160000129
4,81,Together_null,0.1,0.031622776601683784,1,0.2554951770000571
4,82,Together,0.1,0.012589254117941666,0,0.15733665699997346
4,83,Together,0.1,0.015848931924611127,1,0.2702384990000155
4,84,Together,0.1,0.012589254117941666,0,0.39843878900001073
4,85,Together,0.1,0.015848931924611127,0,0.2668044250000321
4,86,Together,0.1,0.01995262314968879,1,0.30736647999992783
4,87,Together,0.1,0.015848931924611127,0,0.9125170220000882
4,88,Together,0.1,0.01995262314968879,0,0.7684982020000461
4,89,Together,0.1,0.025118864315095794,1,0.5600917780000145
4,90,Together,0.1,0.01995262314968879,1,0.5602738990000944
4,91,Together,0.1,0.015848931924611127,0,0.41578790799997023
4,92,Together,0.1,0.01995262314968879,0,0.6804764869999644
4,93,Together,0.1,0.025118864315095794,1,0.4404108119999819
4,94,Together,0.1,0.01995262314968879,0,0.48054817399997773
4,95,Together_null,0.1,0.02511886431509579,1,0.37714422900000955
4,96,Together,0.1,0.025118864315095794,1,0.47400509399994917
4,97,Together,0.1,0.01995262314968879,0,0.7118928129999631
4,98,Together_null,0.1,0.01995262314968879,1,0.3847312599999668
4,99,Together_null,0.1,0.015848931924611127,1,0.37632395000002816
4,100,Together,0.1,0.025118864315095794,0,0.3592147339999201
4,101,Together,0.1,0.031622776601683784,1,0.4319891430000098
4,102,Together,0.1,0.02511886431509579,1,0.29579934999992474
4,103,Together,0.1,0.01995262314968879,0,0.3834457120000252
4,104,Together,0.1,0.025118864315095794,1,0.34434783900007915
4,105,Together,0.1,0.01995262314968879,1,0.3453559970000697
4,106,Together,0.1,0.015848931924611127,0,0.3918929220000109
4,107,Together,0.1,0.01995262314968879,1,0.29583881999997175
4,108,Together,0.1,0.015848931924611127,0,0.3436003489999848
4,109,Together_null,0.1,0.012589254117941666,1,0.3812507719999303
4,110,Together,0.1,0.01995262314968879,0,0.42937846699999227
4,111,Together,0.1,0.025118864315095794,1,0.2825484659999802
4,112,Together,0.1,0.01995262314968879,0,0.3618983549999939
4,113,Together,0.1,0.025118864315095794,1,0.3384530380000115
4,114,Together_null,0.1,0.009999999999999995,1,0.36232876600001873
4,115,Together,0.1,0.01995262314968879,1,0.25060154500010867
4,116,Together,0.1,0.015848931924611127,0,0.5784201710000616
4,117,Together,0.1,0.01995262314968879,0,0.6737744639999619
4,118,Together_null,0.1,0.00794328234724281,1,0.42658928900004867
4,119,Together_null,0.1,0.0063095734448019285,1,0.37046888999998373
4,120,Together,0.1,0.025118864315095794,1,0.3191269110000121
4,121,Together,0.1,0.01995262314968879,0,0.366497709999976
4,122,Together,0.1,0.025118864315095794,1,0.3029770919999919
4,123,Together,0.1,0.01995262314968879,0,0.4223638450000635
4,124,Together,0.1,0.025118864315095794,1,0.37472793799997817
4,125,Together_null,0.1,0.005011872336272719,1,0.36673791399994116
4,126,Together,0.1,0.01995262314968879,1,0.36787744100001873
4,127,Together,0.1,0.015848931924611127,1,0.2876424080000106
4,128,Together,0.1,0.012589254117941666,0,0.28908393599999727
4,129,Together_null,0.1,0.00398107170553497,1,0.28622535500016966
4,130,Together,0.1,0.015848931924611127,1,0.25413183899991054
4,131,Together_null,0.1,0.0031622776601683772,1,0.33206873699987227
4,132,Together,0.1,0.012589254117941666,0,0.5160206979999202
4,133,Together,0.1,0.015848931924611127,1,0.395846512999924
4,134,Together,0.1,0.012589254117941666,1,0.6017678530001831
4,135,Together,0.1,0.009999999999999995,0,0.4656244139998762
4,136,Together,0.1,0.012589254117941666,0,0.314319537000074
4,137,Together,0.1,0.015848931924611127,0,0.4175294290000693
4,138,Together,0.1,0.01995262314968879,1,0.3615098110001327
4,139,Together,0.1,0.015848931924611127,0,0.6895458920000692
4,140,Together,0.1,0.01995262314968879,1,0.45243509599981735
4,141,Together,0.1,0.015848931924611127,0,0.36468500599994513
4,142,Together,0.1,0.01995262314968879,1,0.2982364150000194
4,143,Together_null,0.1,0.002511886431509578,1,0.3938977350001096
4,144,Together,0.1,0.015848931924611127,0,0.45886790199983807
4,145,Together,0.1,0.01995262314968879,1,0.36996819599994524
4,146,Together,0.1,0.015848931924611127,0,0.3703550489999543
4,147,Together_null,0.1,0.001995262314968878,1,0.31502861500007384
4,148,Together_null,0.1,0.0015848931924611121,1,0.35475201899998865
4,149,Together,0.1,0.01995262314968879,1,0.3072269720000804
4,150,Together_null,0.1,0.001258925411794166,1,0.33925633000012567
4,151,Together,0.1,0.015848931924611127,1,0.26915439200001856
4,152,Together,0.1,0.012589254117941666,0,0.32164994300001126
4,153,Together,0.1,0.015848931924611127,1,0.4493350359998658
4,154,Together,0.1,0.012589254117941666,0,0.546019914999988
4,155,Together,0.1,0.015848931924611127,1,0.3582654320000529
4,156,Together,0.1,0.012589254117941666,1,0.5342664669999522
4,157,Together,0.1,0.009999999999999995,0,0.45256567299998096
4,158,Together,0.1,0.012589254117941666,0,0.5250430360001701
4,159,Together,0.1,0.015848931924611127,0,0.6530782059999183
4,160,Together,0.1,0.01995262314968879,1,0.33251807199985706
4,161,Together,0.1,0.015848931924611127,0,0.2604168469999877
4,162,Together,0.1,0.01995262314968879,0,0.3583273489998646
4,163,Together,0.1,0.025118864315095794,1,0.5915191930000674
4,164,Together,0.1,0.01995262314968879,1,0.427154789000042
4,165,Together,0.1,0.015848931924611127,1,0.4516920929997923
4,166,Together,0.1,0.012589254117941666,0,0.4884799839999232
4,167,Together,0.1,0.015848931924611127,1,0.3122072030000709
4,168,Together,0.1,0.012589254117941666,0,0.5448786810000001
4,169,Together,0.1,0.015848931924611127,1,0.406648948000111
4,170,Together,0.1,0.012589254117941666,0,0.40698740400011957
4,171,Together,0.1,0.015848931924611127,0,0.3665752340000381
4,172,Together,0.1,0.01995262314968879,0,0.3269689339999786
4,173,Together,0.1,0.025118864315095794,1,0.358683148999944
4,174,Together,0.1,0.01995262314968879,0,0.4147088170000188
4,175,Together,0.1,0.025118864315095794,1,0.5192362049999701
4,176,Together,0.1,0.01995262314968879,1,0.33502540599988606
4,177,Together,0.1,0.015848931924611127,0,0.3531954500001575
4,178,Together,0.1,0.01995262314968879,0,0.42406289600012315
4,179,Together,0.1,0.025118864315095794,1,0.2927191240000866
4,180,Together,0.1,0.01995262314968879,0,0.5750601130000632
4,181,Together,0.1,0.025118864315095794,1,0.3665436989999762
4,182,Together,0.1,0.01995262314968879,0,0.49523318599995036
4,183,Together,0.1,0.025118864315095794,1,0.47080567199986945
4,184,Together,0.1,0.01995262314968879,1,0.35862218300007953
4,185,Together,0.1,0.015848931924611127,0,0.3035895850000543
4,186,Together,0.1,0.01995262314968879,1,0.2398708700000043
4,187,Together,0.1,0.015848931924611127,0,0.504268490999948
4,188,Together,0.1,0.01995262314968879,1,0.27218376199994054
4,189,Together,0.1,0.015848931924611127,1,0.5374728680001226
4,190,Together,0.1,0.012589254117941666,1,0.3582688240001062
4,191,Together,0.1,0.009999999999999995,0,0.5017526509998333
4,192,Together,0.1,0.012589254117941666,0,0.4838796619999357
4,193,Together,0.1,0.015848931924611127,1,0.28328891599994677
4,194,Together,0.1,0.012589254117941666,0,0.5472180740000567
4,195,Together,0.1,0.015848931924611127,0,0.6346570479997808
4,196,Together,0.1,0.01995262314968879,1,0.33800677299996096
4,197,Together,0.1,0.015848931924611127,1,0.43389776899994104
4,198,Together,0.1,0.012589254117941666,0,0.3382786570000462
4,199,Together,0.1,0.015848931924611127,1,0.29837468000005174
